,open,high,low,close,volume
2021-02-02 18:17:00,134.8179,134.8179,134.7979,134.7979,2301
2021-02-02 18:18:00,134.7979,134.8179,134.7979,134.8179,2097
2021-02-02 18:19:00,134.768,134.8179,134.768,134.8179,2358
2021-02-02 18:20:00,134.8279,134.8379,134.8279,134.8379,1057
2021-02-02 18:21:00,134.8379,134.8479,134.8379,134.8479,4099
2021-02-02 18:22:00,134.8978,134.8978,134.8579,134.8978,2169
2021-02-02 18:23:00,134.8379,134.8478,134.8279,134.8279,5571
2021-02-02 18:24:00,134.8279,134.8279,134.7979,134.8279,4812
2021-02-02 18:25:00,134.8379,134.8379,134.758,134.758,3199
2021-02-02 18:26:00,134.7979,134.7979,134.7979,134.7979,2962
2021-02-02 18:27:00,134.7979,134.7979,134.7979,134.7979,6153
2021-02-02 18:28:00,134.768,134.768,134.748,134.748,3078
2021-02-02 18:29:00,134.748,134.758,134.748,134.758,538
2021-02-02 18:30:00,134.758,134.7979,134.748,134.7979,3847
2021-02-02 18:31:00,134.8479,134.8978,134.8479,134.8878,2288
2021-02-02 18:33:00,134.8079,134.8678,134.8079,134.8678,825
2021-02-02 18:34:00,134.8678,134.8978,134.8678,134.8978,1329
2021-02-02 18:35:00,134.8678,134.8978,134.8678,134.8978,512
2021-02-02 18:36:00,134.8978,134.8978,134.8678,134.8678,1556
2021-02-02 18:37:00,134.8778,134.8978,134.8778,134.8978,3939
2021-02-02 18:39:00,134.8878,134.8878,134.8678,134.8678,879
2021-02-02 18:40:00,134.8778,134.8778,134.8678,134.8678,2355
2021-02-02 18:41:00,134.8678,134.8678,134.8678,134.8678,727
2021-02-02 18:42:00,134.8479,134.8778,134.8479,134.8678,4043
2021-02-02 18:43:00,134.8878,134.8878,134.8779,134.8779,1357
2021-02-02 18:44:00,134.8878,134.9078,134.8878,134.8978,3133
2021-02-02 18:45:00,134.9078,134.9178,134.9078,134.9078,3014
2021-02-02 18:46:00,134.9178,134.9178,134.8778,134.8778,1504
2021-02-02 18:47:00,134.8978,134.9178,134.8778,134.9178,5634
2021-02-02 18:48:00,134.8779,134.9178,134.8779,134.9178,4124
2021-02-02 18:49:00,134.8978,134.9178,134.8978,134.9178,930
2021-02-02 18:50:00,134.8978,134.8978,134.8778,134.8978,1906
2021-02-02 18:51:00,134.9078,134.9078,134.9078,134.9078,172
2021-02-02 18:52:00,134.9078,134.9078,134.8878,134.8978,1075
2021-02-02 18:54:00,134.8878,134.9078,134.8878,134.8878,2131
2021-02-02 18:55:00,134.8778,134.8778,134.8778,134.8778,2899
2021-02-02 18:56:00,134.8778,134.8778,134.8479,134.8479,1903
2021-02-02 18:57:00,134.8479,134.8479,134.8279,134.8279,2947
2021-02-02 18:58:00,134.8179,134.8479,134.748,134.788,8028
2021-02-02 18:59:00,134.748,134.748,134.6981,134.6981,4431
2021-02-02 19:00:00,134.7081,134.748,134.7081,134.7479,1753
2021-02-02 19:01:00,134.7081,134.748,134.7081,134.748,1541
2021-02-02 19:02:00,134.7081,134.7081,134.7081,134.7081,335
2021-02-02 19:03:00,134.7081,134.748,134.6981,134.6981,3852
2021-02-02 19:04:00,134.6981,134.738,134.6981,134.738,3717
2021-02-02 19:05:00,134.6981,134.6981,134.6981,134.6981,559
2021-02-02 19:06:00,134.738,134.8279,134.7081,134.7081,3495
2021-02-02 19:07:00,134.8279,134.8279,134.728,134.788,3965
2021-02-02 19:08:00,134.788,134.8279,134.788,134.8279,874
2021-02-02 19:09:00,134.8079,134.8079,134.778,134.788,3322
2021-02-02 19:10:00,134.7081,134.788,134.6981,134.728,6676
2021-02-02 19:11:00,134.748,134.748,134.6981,134.6981,883
2021-02-02 19:12:00,134.748,134.778,134.748,134.778,1389
2021-02-02 19:13:00,134.7979,134.9178,134.7979,134.8978,18218
2021-02-02 19:14:00,134.9178,134.9477,134.8778,134.9178,5287
2021-02-02 19:15:00,134.9277,134.9277,134.8978,134.8978,1486
2021-02-02 19:16:00,134.9277,134.9377,134.8678,134.9377,3420
2021-02-02 19:17:00,134.8978,134.9277,134.8479,134.8479,1880
2021-02-02 19:18:00,134.8479,134.8878,134.7979,134.7979,2904
2021-02-02 19:19:00,134.8778,134.8878,134.8778,134.8878,691
2021-02-02 19:21:00,134.8778,134.8778,134.8778,134.8778,223
2021-02-02 19:22:00,134.8778,134.8778,134.7979,134.8379,13423
2021-02-02 19:23:00,134.8079,134.8079,134.788,134.7979,4117
2021-02-02 19:24:00,134.738,134.7979,134.6981,134.7979,2433
2021-02-02 19:25:00,134.7879,134.788,134.738,134.738,3181
2021-02-02 19:26:00,134.758,134.768,134.758,134.768,3670
2021-02-02 19:27:00,134.768,134.7979,134.768,134.7979,10336
2021-02-02 19:28:00,134.788,134.7979,134.768,134.768,1218
2021-02-02 19:29:00,134.788,134.7979,134.768,134.768,7486
2021-02-02 19:30:00,134.7979,134.7979,134.7979,134.7979,421
2021-02-02 19:31:00,134.788,134.788,134.788,134.788,789
2021-02-02 19:32:00,134.7979,134.7979,134.788,134.7979,3851
2021-02-02 19:33:00,134.788,134.7979,134.788,134.7979,1915
2021-02-02 19:34:00,134.7979,134.7979,134.7979,134.7979,732
2021-02-02 19:35:00,134.8279,134.8279,134.7979,134.7979,1454
2021-02-02 19:37:00,134.8079,134.8079,134.8079,134.8079,317
2021-02-02 19:38:00,134.8279,134.8778,134.8279,134.8579,716
2021-02-02 19:39:00,134.8978,134.9477,134.8878,134.9477,7623
2021-02-02 19:40:00,134.9477,134.9877,134.9477,134.9777,6762
2021-02-02 19:41:00,134.9477,134.9777,134.9477,134.9777,3162
2021-02-02 19:42:00,134.9178,134.9777,134.8978,134.9776,1754
2021-02-02 19:43:00,134.9777,135.0376,134.9777,135.0376,6602
2021-02-02 19:44:00,134.9976,135.0376,134.9477,134.9477,6058
2021-02-02 19:45:00,134.9976,134.9976,134.9777,134.9976,2663
2021-02-02 19:46:00,134.9976,134.9976,134.9877,134.9976,7858
2021-02-02 19:47:00,134.9976,135.0476,134.9976,135.0176,3729
2021-02-02 19:48:00,135.0076,135.0576,135.0076,135.0476,2302
2021-02-02 19:49:00,135.0476,135.0476,134.7979,134.8179,20944
2021-02-02 19:50:00,134.9877,134.9976,134.818,134.9976,718
2021-02-02 19:52:00,134.9477,135.0376,134.8479,135.0376,13916
2021-02-02 19:53:00,134.9277,134.9277,134.8878,134.9277,6810
2021-02-02 19:54:00,135.0076,135.0476,135.0076,135.0376,8343
2021-02-02 19:55:00,135.0476,135.0476,135.0376,135.0476,3945
2021-02-02 19:56:00,135.0476,135.0975,135.0476,135.0975,5633
2021-02-02 19:57:00,135.0975,135.1374,135.0975,135.1274,3033
2021-02-02 19:58:00,135.1274,135.1774,135.1274,135.1674,10593
2021-02-02 19:59:00,135.1774,135.1973,135.1474,135.1874,4782
2021-02-02 20:00:00,135.1874,135.1874,135.1474,135.1474,15366
2021-02-03 04:01:00,135.397,135.457,135.397,135.457,2165
2021-02-03 04:02:00,135.457,135.4969,135.457,135.4669,1360
2021-02-03 04:03:00,135.4769,135.4769,135.397,135.397,1452
2021-02-03 04:04:00,135.457,135.457,135.397,135.457,3002
2021-02-03 04:05:00,135.457,135.4869,135.427,135.4869,1731
2021-02-03 04:08:00,135.397,135.397,135.397,135.397,2967
2021-02-03 04:09:00,135.2373,135.2373,135.2273,135.2273,1594
2021-02-03 04:10:00,135.3172,135.3172,135.3172,135.3172,242
2021-02-03 04:13:00,135.3671,135.3671,135.3471,135.3471,1168
2021-02-03 04:14:00,135.3671,135.3771,135.3671,135.3671,1243
2021-02-03 04:15:00,135.447,135.447,135.3671,135.3671,825
2021-02-03 04:16:00,135.2972,135.2972,135.2972,135.2972,1974
2021-02-03 04:17:00,135.2972,135.2972,135.1973,135.1973,1097
2021-02-03 04:19:00,135.2972,135.2972,135.2972,135.2972,1267
2021-02-03 04:20:00,135.3371,135.3371,135.3072,135.3371,743
2021-02-03 04:21:00,135.2972,135.3271,135.2972,135.3271,1018
2021-02-03 04:22:00,135.2972,135.2972,135.2972,135.2972,1185
2021-02-03 04:23:00,135.2772,135.3371,135.2772,135.2772,1234
2021-02-03 04:24:00,135.2772,135.2972,135.2772,135.2972,656
2021-02-03 04:25:00,135.2972,135.2972,135.2972,135.2972,956
2021-02-03 04:26:00,135.3371,135.3371,135.3271,135.3271,498
2021-02-03 04:27:00,135.3371,135.3371,135.3371,135.3371,695
2021-02-03 04:28:00,135.3471,135.3771,135.3471,135.3771,3223
2021-02-03 04:32:00,135.397,135.397,135.3771,135.3771,1422
2021-02-03 04:33:00,135.3771,135.3771,135.2972,135.2972,1677
2021-02-03 04:35:00,135.2772,135.2872,135.2772,135.2872,558
2021-02-03 04:36:00,135.2972,135.2972,135.2972,135.2972,378
2021-02-03 04:40:00,135.2672,135.2672,135.2672,135.2672,615
2021-02-03 04:41:00,135.2872,135.2872,135.2872,135.2872,214
2021-02-03 04:42:00,135.3471,135.3471,135.3471,135.3471,449
2021-02-03 04:43:00,135.3471,135.3871,135.3471,135.3871,704
2021-02-03 04:44:00,135.397,135.397,135.397,135.397,201
2021-02-03 04:45:00,135.427,135.427,135.427,135.427,457
2021-02-03 04:47:00,135.407,135.407,135.407,135.407,732
2021-02-03 04:49:00,135.397,135.397,135.397,135.397,347
2021-02-03 04:50:00,135.397,135.397,135.397,135.397,263
2021-02-03 04:51:00,135.3471,135.3471,135.3271,135.3271,869
2021-02-03 04:56:00,135.447,135.447,135.447,135.447,2116
2021-02-03 04:57:00,135.447,135.447,135.447,135.447,866
2021-02-03 04:58:00,135.407,135.447,135.407,135.447,512
2021-02-03 04:59:00,135.447,135.447,135.447,135.447,1762
2021-02-03 05:00:00,135.457,135.457,135.447,135.447,372
2021-02-03 05:01:00,135.407,135.407,135.397,135.397,402
2021-02-03 05:04:00,135.2972,135.2972,135.2972,135.2972,277
2021-02-03 05:10:00,135.397,135.427,135.397,135.427,639
2021-02-03 05:11:00,135.3771,135.3771,135.3771,135.3771,221
2021-02-03 05:15:00,135.427,135.427,135.427,135.427,238
2021-02-03 05:16:00,135.4769,135.4769,135.4769,135.4769,677
2021-02-03 05:17:00,135.447,135.447,135.447,135.447,169
2021-02-03 05:19:00,135.4669,135.4769,135.4669,135.4769,1267
2021-02-03 05:20:00,135.4769,135.4769,135.4769,135.4769,185
2021-02-03 05:21:00,135.4969,135.4969,135.4969,135.4969,927
2021-02-03 05:22:00,135.4969,135.5967,135.4969,135.5967,1766
2021-02-03 05:23:00,135.5967,135.5967,135.5967,135.5967,708
2021-02-03 05:31:00,135.5368,135.5368,135.5368,135.5368,299
2021-02-03 05:33:00,135.5069,135.5069,135.4969,135.4969,676
2021-02-03 05:35:00,135.5169,135.5268,135.5169,135.5268,726
2021-02-03 05:36:00,135.5368,135.5368,135.5368,135.5368,392
2021-02-03 05:38:00,135.5468,135.5468,135.5468,135.5468,846
2021-02-03 05:39:00,135.5468,135.5468,135.5468,135.5468,394
2021-02-03 05:40:00,135.5468,135.5468,135.5468,135.5468,675
2021-02-03 05:41:00,135.5268,135.5268,135.4969,135.4969,1348
2021-02-03 05:42:00,135.4969,135.4969,135.4969,135.4969,422
2021-02-03 05:43:00,135.5368,135.5468,135.5368,135.5468,970
2021-02-03 05:44:00,135.5468,135.5468,135.5468,135.5468,332
2021-02-03 05:45:00,135.5468,135.5468,135.5468,135.5468,268
2021-02-03 05:47:00,135.5967,135.6666,135.5967,135.6666,1284
2021-02-03 05:49:00,135.6067,135.6067,135.6067,135.6067,217
2021-02-03 05:50:00,135.6666,135.6666,135.6666,135.6666,493
2021-02-03 05:51:00,135.6766,135.6766,135.6766,135.6766,384
2021-02-03 05:52:00,135.6766,135.6766,135.6766,135.6766,345
2021-02-03 05:58:00,135.6766,135.6766,135.6766,135.6766,494
2021-02-03 06:02:00,135.6766,135.6766,135.6766,135.6766,643
2021-02-03 06:03:00,135.6067,135.6067,135.4769,135.4769,2798
2021-02-03 06:04:00,135.4669,135.4969,135.427,135.4969,4358
2021-02-03 06:07:00,135.447,135.447,135.447,135.447,392
2021-02-03 06:09:00,135.4869,135.4869,135.4869,135.4869,149
2021-02-03 06:13:00,135.4969,135.4969,135.4969,135.4969,1237
2021-02-03 06:15:00,135.4769,135.4769,135.4669,135.4669,1226
2021-02-03 06:16:00,135.457,135.4869,135.457,135.4869,693
2021-02-03 06:17:00,135.4869,135.4869,135.4869,135.4869,202
2021-02-03 06:20:00,135.4869,135.4869,135.4869,135.4869,906
2021-02-03 06:21:00,135.4969,135.4969,135.4969,135.4969,474
2021-02-03 06:23:00,135.4669,135.4669,135.4669,135.4669,200
2021-02-03 06:26:00,135.4869,135.4869,135.4869,135.4869,348
2021-02-03 06:27:00,135.4969,135.4969,135.4869,135.4869,794
2021-02-03 06:31:00,135.457,135.457,135.457,135.457,572
2021-02-03 06:32:00,135.457,135.4969,135.457,135.4969,1540
2021-02-03 06:34:00,135.4969,135.4969,135.4969,135.4969,249
2021-02-03 06:35:00,135.457,135.457,135.457,135.457,632
2021-02-03 06:36:00,135.457,135.4969,135.397,135.4969,12121
2021-02-03 06:37:00,135.4769,135.4769,135.4769,135.4769,670
2021-02-03 06:38:00,135.4969,135.4969,135.4969,135.4969,1208
2021-02-03 06:39:00,135.4769,135.4769,135.4769,135.4769,320
2021-02-03 06:40:00,135.4969,135.4969,135.4769,135.4769,1936
2021-02-03 06:44:00,135.407,135.407,135.2972,135.3671,2381
2021-02-03 06:47:00,135.437,135.4969,135.3671,135.4969,7897
2021-02-03 06:48:00,135.4869,135.4869,135.4869,135.4869,318
2021-02-03 06:49:00,135.4969,135.4969,135.4969,135.4969,928
2021-02-03 06:50:00,135.4969,135.4969,135.4969,135.4969,3809
2021-02-03 06:51:00,135.5967,135.5967,135.5868,135.5868,952
2021-02-03 06:52:00,135.6267,135.6267,135.6267,135.6267,198
2021-02-03 06:53:00,135.5967,135.5967,135.5967,135.5967,543
2021-02-03 06:55:00,135.5967,135.5967,135.5967,135.5967,992
2021-02-03 06:57:00,135.5868,135.5868,135.4869,135.4869,5331
2021-02-03 07:01:00,135.437,135.5169,135.3172,135.457,10624
2021-02-03 07:02:00,135.397,135.397,135.2573,135.2573,10430
2021-02-03 07:03:00,135.2972,135.2972,135.2573,135.2972,2385
2021-02-03 07:04:00,135.2972,135.2972,135.2473,135.2473,6396
2021-02-03 07:05:00,135.2672,135.2772,135.2073,135.2672,7106
2021-02-03 07:06:00,135.2872,135.2972,135.2273,135.2872,4364
2021-02-03 07:07:00,135.2872,135.2872,135.2473,135.2473,4145
2021-02-03 07:08:00,135.2473,135.2473,135.1973,135.1973,9937
2021-02-03 07:09:00,135.2273,135.2273,135.1274,135.1274,46295
2021-02-03 07:10:00,135.1274,135.1274,135.0576,135.0675,6166
2021-02-03 07:11:00,135.0576,135.1674,135.0576,135.1075,4918
2021-02-03 07:12:00,135.1274,135.1374,135.1175,135.1175,2374
2021-02-03 07:13:00,135.1774,135.1774,135.1274,135.1574,1519
2021-02-03 07:14:00,135.1973,135.2073,135.1973,135.1973,4097
2021-02-03 07:15:00,135.1774,135.2073,135.1474,135.1474,11497
2021-02-03 07:16:00,135.1274,135.1274,134.9976,135.0875,8660
2021-02-03 07:17:00,135.0675,135.0675,135.0276,135.0276,4939
2021-02-03 07:18:00,135.0276,135.0276,134.9877,135.0076,6510
2021-02-03 07:19:00,135.0476,135.0675,135.0476,135.0675,1593
2021-02-03 07:20:00,135.1175,135.1774,135.1175,135.1274,2869
2021-02-03 07:21:00,135.1274,135.1774,135.1274,135.1574,7355
2021-02-03 07:22:00,135.1374,135.1474,135.1075,135.1474,3052
2021-02-03 07:23:00,135.1474,135.1474,135.0775,135.0775,10927
2021-02-03 07:24:00,135.0975,135.0975,135.0076,135.0076,13038
2021-02-03 07:25:00,135.0076,135.0775,134.8978,134.8978,10638
2021-02-03 07:26:00,134.8978,134.9976,134.8079,134.9377,15024
2021-02-03 07:27:00,134.9477,134.9477,134.9078,134.9377,2195
2021-02-03 07:28:00,134.9178,134.9277,134.8978,134.9178,4991
2021-02-03 07:29:00,134.9277,134.9477,134.9277,134.9277,2932
2021-02-03 07:30:00,134.9377,134.9976,134.9377,134.9777,2501
2021-02-03 07:31:00,134.9877,134.9976,134.9377,134.9777,6865
2021-02-03 07:32:00,134.9777,135.0076,134.9677,134.9677,19210
2021-02-03 07:33:00,134.9877,135.0875,134.9877,135.0675,4908
2021-02-03 07:34:00,135.0476,135.0775,135.0176,135.0276,3988
2021-02-03 07:35:00,135.0276,135.0675,135.0176,135.0276,4864
2021-02-03 07:36:00,135.0675,135.0675,135.0376,135.0376,3048
2021-02-03 07:37:00,135.0176,135.0376,134.9976,134.9976,7942
2021-02-03 07:38:00,135.0076,135.0076,135.0076,135.0076,717
2021-02-03 07:39:00,135.0276,135.0476,135.0276,135.0476,3719
2021-02-03 07:40:00,135.0675,135.0975,135.0675,135.0975,5565
2021-02-03 07:41:00,135.0875,135.0975,135.0775,135.0775,5536
2021-02-03 07:42:00,135.0875,135.0875,135.0675,135.0875,2204
2021-02-03 07:43:00,135.0875,135.0975,135.0875,135.0875,2085
2021-02-03 07:44:00,135.0875,135.1474,135.0875,135.1374,9491
2021-02-03 07:45:00,135.1075,135.1075,134.9677,134.9777,16156
2021-02-03 07:46:00,134.9677,135.0176,134.7979,134.9777,21693
2021-02-03 07:47:00,134.9477,135.0875,134.9477,135.0576,3562
2021-02-03 07:48:00,135.0775,135.0975,135.0576,135.0576,2437
2021-02-03 07:49:00,135.0276,135.0276,134.9777,134.9777,4994
2021-02-03 07:50:00,134.9777,134.9777,134.9178,134.9577,6807
2021-02-03 07:51:00,134.9577,135.0176,134.7979,134.9877,5333
2021-02-03 07:52:00,134.9976,134.9976,134.9677,134.9677,841
2021-02-03 07:53:00,134.9577,135.0576,134.9577,135.0476,6464
2021-02-03 07:54:00,135.0276,135.0276,135.0176,135.0176,2468
2021-02-03 07:55:00,135.0176,135.0176,134.9976,134.9976,2415
2021-02-03 07:56:00,135.0376,135.0476,134.9577,134.9577,3971
2021-02-03 07:57:00,134.9577,134.9577,134.9377,134.9577,1187
2021-02-03 07:58:00,134.9577,134.9877,134.9577,134.9577,3123
2021-02-03 07:59:00,134.9777,134.9777,134.9777,134.9777,394
2021-02-03 08:00:00,134.9377,134.9677,134.9178,134.9677,3600
2021-02-03 08:01:00,135.2671,135.4869,134.8179,134.8579,123983
2021-02-03 08:02:00,134.8678,134.9178,134.8678,134.8978,8595
2021-02-03 08:03:00,134.8978,134.9577,134.8978,134.9577,3616
2021-02-03 08:04:00,134.9577,135.0176,134.9577,134.9976,4441
2021-02-03 08:05:00,134.9976,135.0276,134.9976,134.9976,7610
2021-02-03 08:06:00,135.0076,135.0476,135.0076,135.0376,6983
2021-02-03 08:07:00,135.0376,135.0476,135.0376,135.0476,3926
2021-02-03 08:08:00,135.0476,135.0476,135.0176,135.0176,8402
2021-02-03 08:09:00,135.0376,135.0476,135.0376,135.0376,3985
2021-02-03 08:10:00,135.0476,135.0476,135.0076,135.0076,2048
2021-02-03 08:11:00,135.0176,135.0176,134.9976,134.9976,6609
2021-02-03 08:12:00,134.9976,135.0176,134.9677,134.9677,3208
2021-02-03 08:13:00,134.9677,134.9777,134.9277,134.9377,4085
2021-02-03 08:14:00,134.9976,134.9976,134.9178,134.9277,6418
2021-02-03 08:15:00,134.9477,134.9777,134.8878,134.9677,12441
2021-02-03 08:16:00,134.9976,135.0476,134.9976,135.0276,8482
2021-02-03 08:17:00,135.0176,135.0775,134.9976,135.0476,13795
2021-02-03 08:18:00,135.0476,135.0476,134.9877,134.9976,5724
2021-02-03 08:19:00,135.0176,135.0276,134.9976,135.0076,6951
2021-02-03 08:20:00,135.0176,135.0276,135.0076,135.0076,1728
2021-02-03 08:21:00,135.0076,135.0376,134.9976,134.9976,9782
2021-02-03 08:22:00,135.0076,135.0176,134.9777,134.9976,5165
2021-02-03 08:23:00,134.9976,135.0476,134.9877,135.0476,18097
2021-02-03 08:24:00,135.0376,135.0775,135.0376,135.0775,10079
2021-02-03 08:25:00,135.0476,135.0675,135.0376,135.0576,3362
2021-02-03 08:26:00,135.0476,135.0775,135.0476,135.0675,7817
2021-02-03 08:27:00,135.0675,135.0775,135.0675,135.0775,2300
2021-02-03 08:28:00,135.0476,135.1075,135.0476,135.1075,9974
2021-02-03 08:29:00,135.1274,135.1274,135.0576,135.0675,3109
2021-02-03 08:30:00,135.0576,135.0875,135.0376,135.0875,6540
2021-02-03 08:31:00,135.1274,135.1474,135.1274,135.1474,3351
2021-02-03 08:32:00,135.0875,135.1075,135.0875,135.0875,2215
2021-02-03 08:33:00,135.0975,135.0975,135.0675,135.0875,2975
2021-02-03 08:34:00,135.0875,135.1274,135.0875,135.1274,4847
2021-02-03 08:35:00,135.1274,135.1474,135.1274,135.1274,6422
2021-02-03 08:36:00,135.1374,135.1474,135.1374,135.1374,5095
2021-02-03 08:37:00,135.1474,135.1474,135.1274,135.1374,5933
2021-02-03 08:38:00,135.1374,135.1474,135.1274,135.1274,10498
2021-02-03 08:39:00,135.1274,135.1374,135.0476,135.0775,16163
2021-02-03 08:40:00,135.0376,135.0875,135.0376,135.0875,7882
2021-02-03 08:41:00,135.1075,135.1274,135.0875,135.0875,3371
2021-02-03 08:42:00,135.0775,135.0775,135.0476,135.0476,3309
2021-02-03 08:43:00,135.0476,135.0675,135.0476,135.0476,5799
2021-02-03 08:44:00,135.0576,135.0576,135.0376,135.0376,14000
2021-02-03 08:45:00,135.0376,135.0675,135.0176,135.0576,18846
2021-02-03 08:46:00,135.0775,135.0775,135.0376,135.0675,8929
2021-02-03 08:47:00,135.0775,135.0775,135.0276,135.0276,9276
2021-02-03 08:48:00,135.0476,135.0975,135.0276,135.0975,6862
2021-02-03 08:49:00,135.0775,135.1274,135.0775,135.0975,3258
2021-02-03 08:50:00,135.1075,135.1075,135.0775,135.0875,5085
2021-02-03 08:51:00,135.0775,135.1374,135.0775,135.1175,6482
2021-02-03 08:52:00,135.1374,135.1374,135.1175,135.1175,7291
2021-02-03 08:53:00,135.1175,135.1674,135.1175,135.1274,12074
2021-02-03 08:54:00,135.1574,135.1574,135.1175,135.1374,6006
2021-02-03 08:55:00,135.1474,135.1574,135.1474,135.1474,4193
2021-02-03 08:56:00,135.1474,135.1474,135.1075,135.1175,8143
2021-02-03 08:57:00,135.1175,135.1474,135.1075,135.1374,12149
2021-02-03 08:58:00,135.1374,135.1474,135.1274,135.1474,7141
2021-02-03 08:59:00,135.1574,135.1774,135.1374,135.1473,12090
2021-02-03 09:00:00,135.1374,135.1574,135.0975,135.0975,7484
2021-02-03 09:01:00,135.1175,135.1474,135.1175,135.1473,5155
2021-02-03 09:02:00,135.1175,135.1474,135.1175,135.1474,3258
2021-02-03 09:03:00,135.1674,135.1674,135.1374,135.1574,4937
2021-02-03 09:04:00,135.1574,135.1574,135.1274,135.1574,10576
2021-02-03 09:05:00,135.1474,135.1574,135.1274,135.1274,7427
2021-02-03 09:06:00,135.1274,135.1274,134.9976,135.0376,19026
2021-02-03 09:07:00,135.0576,135.0975,135.0576,135.0576,8489
2021-02-03 09:08:00,135.0975,135.0975,135.0576,135.0675,10341
2021-02-03 09:09:00,135.0775,135.0775,135.0076,135.0176,8969
2021-02-03 09:10:00,135.0176,135.0176,134.8678,134.9477,27461
2021-02-03 09:11:00,134.9377,134.9477,134.8179,134.8579,19684
2021-02-03 09:12:00,134.8379,134.9477,134.8279,134.9178,10001
2021-02-03 09:13:00,134.9477,134.9677,134.9178,134.9178,9216
2021-02-03 09:14:00,134.9178,134.9877,134.9178,134.9777,6921
2021-02-03 09:15:00,134.9677,134.9777,134.9377,134.9577,4424
2021-02-03 09:16:00,134.9577,134.9976,134.9477,134.9777,4698
2021-02-03 09:17:00,134.9477,134.9677,134.9377,134.9477,4119
2021-02-03 09:18:00,134.9477,134.9477,134.9078,134.9078,6650
2021-02-03 09:19:00,134.8978,134.9976,134.8579,134.9377,21156
2021-02-03 09:20:00,134.8878,134.9377,134.8479,134.8678,10636
2021-02-03 09:21:00,134.8579,134.8778,134.8279,134.8579,10934
2021-02-03 09:22:00,134.8579,134.9178,134.8579,134.9178,9097
2021-02-03 09:23:00,134.9178,134.9777,134.8878,134.9777,10290
2021-02-03 09:24:00,134.9877,134.9877,134.9477,134.9477,4468
2021-02-03 09:25:00,134.9677,135.0176,134.9477,135.0176,6610
2021-02-03 09:26:00,135.0476,135.0476,134.9877,134.9877,2692
2021-02-03 09:27:00,135.0176,135.0476,134.9976,134.9976,7751
2021-02-03 09:28:00,134.9976,134.9976,134.9477,134.9477,4171
2021-02-03 09:29:00,134.9877,135.2473,134.9877,135.1973,49909
2021-02-03 09:30:00,135.1474,135.5967,135.1374,135.3172,43190
2021-02-03 09:31:00,135.5568,135.5668,134.9277,134.9926,1601994
2021-02-03 09:32:00,134.9777,134.9777,134.6592,134.6681,647519
2021-02-03 09:33:00,134.6781,134.8179,134.5383,134.5982,544507
2021-02-03 09:34:00,134.5967,134.7573,134.4285,134.728,418809
2021-02-03 09:35:00,134.738,134.8479,134.574,134.778,383394
2021-02-03 09:36:00,134.778,134.8279,134.5483,134.6781,483103
2021-02-03 09:37:00,134.6582,134.6582,134.3187,134.3586,431330
2021-02-03 09:38:00,134.3486,134.5583,134.2188,134.51,532413
2021-02-03 09:39:00,134.5184,134.5283,134.2488,134.4464,381686
2021-02-03 09:40:00,134.4386,134.5134,134.2288,134.2288,321101
2021-02-03 09:41:00,134.2288,134.3985,134.1389,134.3585,343696
2021-02-03 09:42:00,134.3486,134.5084,134.3087,134.4385,347339
2021-02-03 09:43:00,134.4385,134.4984,134.3187,134.4783,293076
2021-02-03 09:44:00,134.4584,134.5683,134.3985,134.5184,253934
2021-02-03 09:45:00,134.5184,134.6082,134.4581,134.5433,267513
2021-02-03 09:46:00,134.5483,134.6332,134.3486,134.4484,259152
2021-02-03 09:47:00,134.4584,134.6482,134.4485,134.4584,248980
2021-02-03 09:48:00,134.4386,134.5683,134.3187,134.5593,239982
2021-02-03 09:49:00,134.5683,134.7379,134.5184,134.7081,282131
2021-02-03 09:50:00,134.7099,134.7979,134.5783,134.6282,368821
2021-02-03 09:51:00,134.6282,134.8179,134.6082,134.7923,304159
2021-02-03 09:52:00,134.7979,134.8678,134.6082,134.6681,360278
2021-02-03 09:53:00,134.6762,134.8179,134.6182,134.8179,257868
2021-02-03 09:54:00,134.8117,134.9159,134.7781,134.8678,264221
2021-02-03 09:55:00,134.8678,134.9228,134.778,134.8379,302628
2021-02-03 09:56:00,134.8479,134.9377,134.783,134.8978,237267
2021-02-03 09:57:00,134.9078,134.9577,134.849,134.8928,236993
2021-02-03 09:58:00,134.8928,135.0476,134.8878,135.0167,358211
2021-02-03 09:59:00,135.0026,135.0077,134.9477,135.0075,246770
2021-02-03 10:00:00,134.9976,135.1673,134.9377,135.1458,302103
2021-02-03 10:01:00,135.1574,135.1973,135.0376,135.1274,385796
2021-02-03 10:02:00,135.1274,135.1274,134.9577,135.0925,393945
2021-02-03 10:03:00,135.0925,135.1674,134.9577,134.9976,286018
2021-02-03 10:04:00,135.0076,135.0275,134.783,134.8879,380168
2021-02-03 10:05:00,134.9071,134.9476,134.728,134.743,388278
2021-02-03 10:06:00,134.7466,134.8778,134.6782,134.758,236776
2021-02-03 10:07:00,134.748,134.753,134.5595,134.5883,295536
2021-02-03 10:08:00,134.5783,134.5872,134.2188,134.2288,518512
2021-02-03 10:09:00,134.2388,134.4385,134.1589,134.4285,378405
2021-02-03 10:10:00,134.4285,134.4584,134.3087,134.3798,233156
2021-02-03 10:11:00,134.3886,134.4235,134.2594,134.3187,400645
2021-02-03 10:12:00,134.3187,134.3786,134.1988,134.1988,280884
2021-02-03 10:13:00,134.2072,134.3486,134.1389,134.3037,332977
